case_id,distance,edges,emergency,exact,found,nodes,oracle,path_distance,ratio,seed,solver,steps,strategy,time_ms,topology,valid,within10,work
45,78.0,2349,False,True,True,1388,False,78.0,1.0,0,dg6,6,geometric_corridor,5.112417000418645,random_obstacles,True,True,625
46,78.0,2446,False,True,True,1411,False,78.0,1.0,1,dijkstra,1411,,13.588521999736258,random_obstacles,True,True,4890
46,78.0,2446,False,True,True,1411,False,78.0,1.0,1,bidir,1311,,24.589192000348703,random_obstacles,True,True,4561
46,78.0,2446,False,True,True,1411,False,78.0,1.0,1,astar,1362,,12.60012500006269,random_obstacles,True,True,4737
46,78.0,2446,False,True,True,1411,False,78.0,1.0,1,dg5_clean,144,,10.231383999780519,random_obstacles,True,True,6445
46,78.0,2446,False,True,True,1411,False,78.0,1.0,1,dg6,6,geometric_corridor,5.337986000085948,random_obstacles,True,True,635
47,78.0,2444,False,True,True,1415,False,78.0,1.0,2,dijkstra,1415,,13.040637999438331,random_obstacles,True,True,4886
47,78.0,2444,False,True,True,1415,False,78.0,1.0,2,bidir,1352,,24.661209999976563,random_obstacles,True,True,4671
47,78.0,2444,False,True,True,1415,False,78.0,1.0,2,astar,1405,,12.992555999517208,random_obstacles,True,True,4859
47,78.0,2444,False,True,True,1415,False,78.0,1.0,2,dg5_clean,144,,11.018387000149232,random_obstacles,True,True,6445
47,78.0,2444,False,True,True,1415,False,78.0,1.0,2,dg6,6,geometric_corridor,5.575673999373976,random_obstacles,True,True,637
48,inf,701,False,True,False,380,False,inf,1.0,0,dijkstra,200,,1.0867339997275849,disconnected,True,True,740
48,inf,701,False,True,False,380,False,inf,1.0,0,bidir,379,,5.701613000383077,disconnected,True,True,1400
48,inf,701,False,True,False,380,False,inf,1.0,0,astar,200,,1.0285160005878424,disconnected,True,True,740
48,inf,701,False,True,False,380,False,inf,1.0,0,dg5_clean,1,,2.1974040000714012,disconnected,True,True,1783
48,inf,701,False,True,False,380,False,inf,1.0,0,dg6,1,grid_cut_precheck,0.9944450002876692,disconnected,True,True,0
49,inf,701,False,True,False,380,False,inf,1.0,1,dijkstra,200,,0.940843999160279,disconnected,True,True,740
49,inf,701,False,True,False,380,False,inf,1.0,1,bidir,379,,4.873789000157558,disconnected,True,True,1400
49,inf,701,False,True,False,380,False,inf,1.0,1,astar,200,,1.0610250001263921,disconnected,True,True,740
49,inf,701,False,True,False,380,False,inf,1.0,1,dg5_clean,1,,2.364484999816341,disconnected,True,True,1783
49,inf,701,False,True,False,380,False,inf,1.0,1,dg6,1,grid_cut_precheck,0.9879959998215782,disconnected,True,True,0
50,inf,701,False,True,False,380,False,inf,1.0,2,dijkstra,200,,1.188125999760814,disconnected,True,True,740
50,inf,701,False,True,False,380,False,inf,1.0,2,bidir,379,,5.664937000801729,disconnected,True,True,1400
50,inf,701,False,True,False,380,False,inf,1.0,2,astar,200,,1.0075850004795939,disconnected,True,True,740
50,inf,701,False,True,False,380,False,inf,1.0,2,dg5_clean,1,,2.4171249997380073,disconnected,True,True,1783
50,inf,701,False,True,False,380,False,inf,1.0,2,dg6,1,grid_cut_precheck,0.9943650002242066,disconnected,True,True,0
51,inf,3001,False,True,False,1560,False,inf,1.0,0,dijkstra,800,,7.164382000155456,disconnected,True,True,3080
51,inf,3001,False,True,False,1560,False,inf,1.0,0,bidir,1559,,32.620758000120986,disconnected,True,True,6000
51,inf,3001,False,True,False,1560,False,inf,1.0,0,astar,800,,7.394267999188742,disconnected,True,True,3080
51,inf,3001,False,True,False,1560,False,inf,1.0,0,dg5_clean,1,,10.161683999285742,disconnected,True,True,7563
51,inf,3001,False,True,False,1560,False,inf,1.0,0,dg6,1,grid_cut_precheck,1.9399470002099406,disconnected,True,True,0
52,inf,3001,False,True,False,1560,False,inf,1.0,1,dijkstra,800,,7.217432000288682,disconnected,True,True,3080
52,inf,3001,False,True,False,1560,False,inf,1.0,1,bidir,1559,,30.626099000073737,disconnected,True,True,6000
52,inf,3001,False,True,False,1560,False,inf,1.0,1,astar,800,,7.209360000160814,disconnected,True,True,3080
52,inf,3001,False,True,False,1560,False,inf,1.0,1,dg5_clean,1,,10.898632000134967,disconnected,True,True,7563
52,inf,3001,False,True,False,1560,False,inf,1.0,1,dg6,1,grid_cut_precheck,1.8832719997590175,disconnected,True,True,0
53,inf,3001,False,True,False,1560,False,inf,1.0,2,dijkstra,800,,6.927856000402244,disconnected,True,True,3080
53,inf,3001,False,True,False,1560,False,inf,1.0,2,bidir,1559,,29.197871000178566,disconnected,True,True,6000
53,inf,3001,False,True,False,1560,False,inf,1.0,2,astar,800,,7.037141000182601,disconnected,True,True,3080
53,inf,3001,False,True,False,1560,False,inf,1.0,2,dg5_clean,1,,10.646026999893365,disconnected,True,True,7563
53,inf,3001,False,True,False,1560,False,inf,1.0,2,dg6,1,grid_cut_precheck,1.920326999425015,disconnected,True,True,0
54,1.4020064269096935,1844,False,True,True,400,False,1.4020064269096935,1.0,0,dijkstra,400,,5.912139000429306,random_geometric,True,True,3680
54,1.4020064269096935,1844,False,True,True,400,False,1.4020064269096935,1.0,0,bidir,427,,10.098423999806982,random_geometric,True,True,2858
54,1.4020064269096935,1844,False,True,True,400,False,1.4020064269096935,1.0,0,astar,133,,1.7670260003797011,random_geometric,True,True,1188
54,1.4665311783505186,1844,False,False,True,400,False,1.4665311783505186,1.0460231495393717,0,dg5_clean,42,,5.287905999466602,random_geometric,True,True,4128
54,1.4665311783505186,1844,False,False,True,400,False,1.4665311783505186,1.0460231495393717,0,dg6,3,geometric_corridor,2.771256999949401,random_geometric,True,True,180
55,1.4520936153591255,1984,False,True,True,400,False,1.4520936153591255,1.0,0,dijkstra,314,,5.191745999582054,clustered,True,True,3108
55,1.4520936153591255,1984,False,True,True,400,False,1.4520936153591255,1.0,0,bidir,302,,7.633977999830677,clustered,True,True,2039
55,1.4520936153591255,1984,False,True,True,400,False,1.4520936153591255,1.0,0,astar,172,,2.673819999472471,clustered,True,True,1705
55,1.6290438221533723,1984,False,False,True,400,False,1.6290438221533723,1.1218586769631131,0,dg5_clean,389,,7.58223499997257,clustered,True,False,4658
55,1.4520936153591255,1984,False,True,True,400,False,1.4520936153591255,1.0,0,dg6,4,portal,3.7445299994942616,clustered,True,True,128
56,3.0,1194,False,True,True,400,False,3.0,1.0,0,dijkstra,93,,1.4477670001724618,scale_free_pos,True,True,810
56,3.0,1194,False,True,True,400,False,3.0,1.0,0,bidir,5,,1.9030920002478524,scale_free_pos,True,True,22
56,3.0,1194,False,True,True,400,False,3.0,1.0,0,astar,16,,0.193089999811491,scale_free_pos,True,True,133
56,3.0,1194,False,True,True,400,False,3.0,1.0,0,dg5_clean,5,,5.2985809998062905,scale_free_pos,True,True,2810
56,3.0,1194,False,True,True,400,False,3.0,1.0,0,dg6,5,hub_aware,1.175867999336333,scale_free_pos,True,True,91
57,3.0,1194,False,True,True,400,False,3.0,1.0,0,dijkstra,93,,1.3316419999682694,scale_free_no_pos,True,True,810
57,3.0,1194,False,True,True,400,False,3.0,1.0,0,bidir,5,,1.9230610005251947,scale_free_no_pos,True,True,22
57,3.0,1194,False,True,True,400,False,3.0,1.0,0,astar,93,,1.55198299944459,scale_free_no_pos,True,True,810
57,3.0,1194,False,True,True,400,False,3.0,1.0,0,dg5_clean,5,,4.673777999414597,scale_free_no_pos,True,True,2810
57,3.0,1194,False,True,True,400,False,3.0,1.0,0,dg6,5,hub_aware,0.4436469998836401,scale_free_no_pos,True,True,91
58,1.3948976996284757,1873,False,True,True,400,False,1.3948976996284757,1.0,1,dijkstra,400,,6.485140999757277,random_geometric,True,True,3738
58,1.3948976996284754,1873,False,True,True,400,False,1.3948976996284757,0.9999999999999999,1,bidir,438,,10.74503600011667,random_geometric,True,True,2960
58,1.3948976996284757,1873,False,True,True,400,False,1.3948976996284757,1.0,1,astar,121,,1.786015999641677,random_geometric,True,True,1119
58,1.4595722739316181,1873,False,False,True,400,False,1.4595722739316181,1.0463651021292588,1,dg5_clean,42,,5.487524999807647,random_geometric,True,True,4186
58,1.4606981030848676,1873,False,False,True,400,False,1.4606981030848676,1.047172207305179,1,dg6,3,geometric_corridor,2.067129000351997,random_geometric,True,True,180
59,1.534284935645936,1992,False,True,True,400,False,1.534284935645936,1.0,1,dijkstra,350,,5.845157999829098,clustered,True,True,3494
59,1.534284935645936,1992,False,True,True,400,False,1.534284935645936,1.0,1,bidir,405,,10.236201000225265,clustered,True,True,2868
59,1.534284935645936,1992,False,True,True,400,False,1.534284935645936,1.0,1,astar,278,,4.582911000397871,clustered,True,True,2762
59,3.2491728654953063,1992,False,False,True,400,False,3.2491728654953063,2.1177115084737506,1,dg5_clean,823,,10.106485000505927,clustered,True,False,4958
59,1.534284935645936,1992,False,True,True,400,False,1.534284935645936,1.0,1,dg6,4,portal,3.7801540001964895,clustered,True,True,145
60,4.0,1194,False,True,True,400,False,4.0,1.0,1,dijkstra,356,,3.932903000531951,scale_free_pos,True,True,2233
60,4.0,1194,False,True,True,400,False,4.0,1.0,1,bidir,8,,1.8280489994140225,scale_free_pos,True,True,62
60,4.0,1194,False,True,True,400,False,4.0,1.0,1,astar,193,,2.4695629999769153,scale_free_pos,True,True,1461
60,4.0,1194,False,True,True,400,False,4.0,1.0,1,dg5_clean,8,,4.166394999629119,scale_free_pos,True,True,2850
60,4.0,1194,False,True,True,400,False,4.0,1.0,1,dg6,5,hub_aware,3.2981289996314445,scale_free_pos,True,True,180
61,4.0,1194,False,True,True,400,False,4.0,1.0,1,dijkstra,356,,3.7171080002735835,scale_free_no_pos,True,True,2233
61,4.0,1194,False,True,True,400,False,4.0,1.0,1,bidir,8,,1.7732359992805868,scale_free_no_pos,True,True,62
61,4.0,1194,False,True,True,400,False,4.0,1.0,1,astar,356,,3.885281999828294,scale_free_no_pos,True,True,2233
61,4.0,1194,False,True,True,400,False,4.0,1.0,1,dg5_clean,8,,2.846329999556474,scale_free_no_pos,True,True,2850
61,4.0,1194,False,True,True,400,False,4.0,1.0,1,dg6,6,hub_aware,2.3103129997252836,scale_free_no_pos,True,True,180
62,1.3950248168931014,1859,False,True,True,400,False,1.3950248168931014,1.0,2,dijkstra,400,,5.958448999990651,random_geometric,True,True,3710
62,1.3950248168931014,1859,False,True,True,400,False,1.3950248168931014,1.0,2,bidir,443,,9.810471000491816,random_geometric,True,True,2880
62,1.3950248168931014,1859,False,True,True,400,False,1.3950248168931014,1.0,2,astar,102,,1.2126840001656092,random_geometric,True,True,954
62,1.5035409928056003,1859,False,False,True,400,False,1.5035409928056003,1.077787989574392,2,dg5_clean,42,,4.366384999229922,random_geometric,True,True,4158
62,1.516355102421624,1859,False,False,True,400,False,1.516355102421624,1.0869735678242203,2,dg6,4,geometric_corridor,2.0822610003961017,random_geometric,True,True,180
63,2.2952626198152504,1991,False,True,True,400,False,2.2952626198152504,1.0,2,dijkstra,338,,5.714351999813516,clustered,True,True,3371
63,2.2952626198152504,1991,False,True,True,400,False,2.2952626198152504,1.0,2,bidir,474,,10.428110000248125,clustered,True,True,3043
63,2.2952626198152504,1991,False,True,True,400,False,2.2952626198152504,1.0,2,astar,302,,5.069271999673219,clustered,True,True,2999
63,2.406537626604011,1991,False,False,True,400,False,2.406537626604011,1.0484802940753322,2,dg5_clean,509,,8.168152000507689,clustered,True,True,4734
63,2.2952626198152504,1991,False,True,True,400,False,2.2952626198152504,1.0,2,dg6,4,portal,3.7472439998964546,clustered,True,True,140
64,4.0,1194,False,True,True,400,False,4.0,1.0,2,dijkstra,381,,4.037249999782944,scale_free_pos,True,True,2319
64,4.0,1194,False,True,True,400,False,4.0,1.0,2,bidir,8,,1.7267060002268408,scale_free_pos,True,True,37
64,4.0,1194,False,True,True,400,False,4.0,1.0,2,astar,160,,2.1104229999764357,scale_free_pos,True,True,1253
64,4.0,1194,False,True,True,400,False,4.0,1.0,2,dg5_clean,8,,4.326024999500078,scale_free_pos,True,True,2825
64,4.0,1194,False,True,True,400,False,4.0,1.0,2,dg6,6,hub_aware,1.192151999930502,scale_free_pos,True,True,136
65,4.0,1194,False,True,True,400,False,4.0,1.0,2,dijkstra,381,,3.9642399997319444,scale_free_no_pos,True,True,2319
65,4.0,1194,False,True,True,400,False,4.0,1.0,2,bidir,8,,2.02925099983986,scale_free_no_pos,True,True,37
65,4.0,1194,False,True,True,400,False,4.0,1.0,2,astar,381,,4.136098999879323,scale_free_no_pos,True,True,2319
65,4.0,1194,False,True,True,400,False,4.0,1.0,2,dg5_clean,8,,4.40033199993195,scale_free_no_pos,True,True,2825
65,4.0,1194,False,True,True,400,False,4.0,1.0,2,dg6,6,hub_aware,0.5885550008315477,scale_free_no_pos,True,True,136
66,1.4099098682528564,4178,False,True,True,900,False,1.4099098682528564,1.0,0,dijkstra,900,,17.56930699957593,random_geometric,True,True,8348
66,1.4099098682528561,4178,False,True,True,900,False,1.4099098682528564,0.9999999999999999,0,bidir,1018,,69.5404990001407,random_geometric,True,True,6347
66,1.4099098682528564,4178,False,True,True,900,False,1.4099098682528564,1.0,0,astar,254,,4.976903000169841,random_geometric,True,True,2360
66,1.486488004265901,4178,False,False,True,900,False,1.486488004265901,1.054314206700276,0,dg5_clean,92,,13.081933999274042,random_geometric,True,True,9346
66,1.472624535949076,4178,False,False,True,900,False,1.472624535949076,1.0444813311179493,0,dg6,4,geometric_corridor,3.594935000364785,random_geometric,True,True,405
67,1.7450943235157292,4486,False,True,True,900,False,1.7450943235157292,1.0,0,dijkstra,679,,13.271574000100372,clustered,True,True,6755
67,1.7450943235157292,4486,False,True,True,900,False,1.7450943235157292,1.0,0,bidir,755,,24.398615000791324,clustered,True,True,4903
67,1.7450943235157292,4486,False,True,True,900,False,1.7450943235157292,1.0,0,astar,620,,13.3732370004509,clustered,True,True,6203
67,2.57732529555027,4486,False,False,True,900,False,2.57732529555027,1.4768974151253318,0,dg5_clean,1282,,20.13758799967036,clustered,True,False,10731
67,1.7450943235157292,4486,False,True,True,900,False,1.7450943235157292,1.0,0,dg6,4,portal,8.840141000291624,clustered,True,True,247
68,4.0,2694,False,True,True,900,False,4.0,1.0,0,dijkstra,415,,7.015497999418585,scale_free_pos,True,True,3233
68,4.0,2694,False,True,True,900,False,4.0,1.0,0,bidir,8,,5.44416499997169,scale_free_pos,True,True,68
68,4.0,2694,False,True,True,900,False,4.0,1.0,0,astar,178,,4.143419999309117,scale_free_pos,True,True,1703
68,4.0,2694,False,True,True,900,False,4.0,1.0,0,dg5_clean,8,,12.965544000508089,scale_free_pos,True,True,6356
68,4.0,2694,False,True,True,900,False,4.0,1.0,0,dg6,8,hub_aware,1.6259149997495115,scale_free_pos,True,True,281
69,4.0,2694,False,True,True,900,False,4.0,1.0,0,dijkstra,415,,6.435495999539853,scale_free_no_pos,True,True,3233
69,4.0,2694,False,True,True,900,False,4.0,1.0,0,bidir,8,,4.909332000352151,scale_free_no_pos,True,True,68
69,4.0,2694,False,True,True,900,False,4.0,1.0,0,astar,415,,6.775387000743649,scale_free_no_pos,True,True,3233
69,4.0,2694,False,True,True,900,False,4.0,1.0,0,dg5_clean,8,,10.447758999362122,scale_free_no_pos,True,True,6356
69,4.0,2694,False,True,True,900,False,4.0,1.0,0,dg6,8,hub_aware,0.9729729999889969,scale_free_no_pos,True,True,281
70,1.384530131063209,4151,False,True,True,900,False,1.384530131063209,1.0,1,dijkstra,900,,16.742722999879334,random_geometric,True,True,8294
70,1.384530131063209,4151,False,True,True,900,False,1.384530131063209,1.0,1,bidir,1016,,29.12855600061448,random_geometric,True,True,6396
70,1.384530131063209,4151,False,True,True,900,False,1.384530131063209,1.0,1,astar,231,,4.389069000353629,random_geometric,True,True,2117
70,1.4923751271343466,4151,False,False,True,900,False,1.4923751271343466,1.0778928487372978,1,dg5_clean,92,,11.975265999353724,random_geometric,True,True,9292
70,1.452068264038064,4151,False,False,True,900,False,1.452068264038064,1.0487805439979778,1,dg6,4,geometric_corridor,3.272120000474388,random_geometric,True,True,405
71,1.3499512832440772,4490,False,True,True,900,False,1.3499512832440772,1.0,1,dijkstra,684,,13.806128999931389,clustered,True,True,6816
71,1.3499512832440774,4490,False,True,True,900,False,1.3499512832440772,1.0000000000000002,1,bidir,708,,22.68003100016358,clustered,True,True,4611
71,1.3499512832440772,4490,False,True,True,900,False,1.3499512832440772,1.0,1,astar,357,,7.122148999769706,clustered,True,True,3561
71,1.8194450781384797,4490,False,False,True,900,False,1.8194450781384797,1.3477857317681559,1,dg5_clean,991,,19.350264000422612,clustered,True,False,10585
71,1.3499512832440772,4490,False,True,True,900,False,1.3499512832440772,1.0,1,dg6,4,portal,8.63559399931546,clustered,True,True,226
72,4.0,2694,False,True,True,900,False,4.0,1.0,1,dijkstra,829,,10.246226000163006,scale_free_pos,True,True,5122
72,4.0,2694,False,True,True,900,False,4.0,1.0,1,bidir,8,,4.386694999993779,scale_free_pos,True,True,62
72,4.0,2694,False,True,True,900,False,4.0,1.0,1,astar,319,,5.656314000589191,scale_free_pos,True,True,2583
72,4.0,2694,False,True,True,900,False,4.0,1.0,1,dg5_clean,8,,12.943726999765204,scale_free_pos,True,True,6350
72,4.0,2694,False,True,True,900,False,4.0,1.0,1,dg6,9,hub_aware,7.265604000167514,scale_free_pos,True,True,405
73,4.0,2694,False,True,True,900,False,4.0,1.0,1,dijkstra,829,,10.31595099993865,scale_free_no_pos,True,True,5122
73,4.0,2694,False,True,True,900,False,4.0,1.0,1,bidir,8,,4.5607769998241565,scale_free_no_pos,True,True,62
73,4.0,2694,False,True,True,900,False,4.0,1.0,1,astar,829,,10.401769999589305,scale_free_no_pos,True,True,5122
73,4.0,2694,False,True,True,900,False,4.0,1.0,1,dg5_clean,8,,10.683047999918927,scale_free_no_pos,True,True,6350
73,4.0,2694,False,True,True,900,False,4.0,1.0,1,dg6,5,hub_aware,5.416283999693405,scale_free_no_pos,True,True,405
74,1.4827500996028693,4217,False,True,True,900,False,1.4827500996028693,1.0,2,dijkstra,900,,15.69214400024066,random_geometric,True,True,8426
74,1.4827500996028693,4217,False,True,True,900,False,1.4827500996028693,1.0,2,bidir,1111,,26.848147999771754,random_geometric,True,True,6969
74,1.4827500996028693,4217,False,True,True,900,False,1.4827500996028693,1.0,2,astar,383,,6.8154979999235366,random_geometric,True,True,3623
74,1.652906049766085,4217,False,False,True,900,False,1.652906049766085,1.1147569979653276,2,dg5_clean,92,,12.105877000067267,random_geometric,True,False,9424
74,1.6230012877382634,4217,False,False,True,900,False,1.6230012877382634,1.0945885541825005,2,dg6,4,geometric_corridor,3.6247910002202843,random_geometric,True,True,405
75,1.9488229101373105,4486,False,True,True,900,False,1.9488229101373105,1.0,2,dijkstra,823,,16.419769000094675,clustered,True,True,8227
75,1.9488229101373107,4486,False,True,True,900,False,1.9488229101373105,1.0000000000000002,2,bidir,852,,25.68779299963353,clustered,True,True,5601
75,1.9488229101373105,4486,False,True,True,900,False,1.9488229101373105,1.0,2,astar,677,,13.485005999427813,clustered,True,True,6743
75,4.09889871185118,4486,False,False,True,900,False,4.09889871185118,2.1032689479016744,2,dg5_clean,1660,,21.817598999405163,clustered,True,False,11016
75,1.9488229101373105,4486,False,True,True,900,False,1.9488229101373105,1.0,2,dg6,5,portal,8.485248000397405,clustered,True,True,284
76,4.0,2694,False,True,True,900,False,4.0,1.0,2,dijkstra,771,,9.738302000187105,scale_free_pos,True,True,4911
76,4.0,2694,False,True,True,900,False,4.0,1.0,2,bidir,8,,4.266404999725637,scale_free_pos,True,True,47
76,4.0,2694,False,True,True,900,False,4.0,1.0,2,astar,260,,4.967890000443731,scale_free_pos,True,True,2278
76,4.0,2694,False,True,True,900,False,4.0,1.0,2,dg5_clean,8,,12.945158999173145,scale_free_pos,True,True,6335
76,4.0,2694,False,True,True,900,False,4.0,1.0,2,dg6,5,hub_aware,1.5755989998069708,scale_free_pos,True,True,208
77,4.0,2694,False,True,True,900,False,4.0,1.0,2,dijkstra,771,,9.632893000343756,scale_free_no_pos,True,True,4911
77,4.0,2694,False,True,True,900,False,4.0,1.0,2,bidir,8,,4.229959999975108,scale_free_no_pos,True,True,47
77,4.0,2694,False,True,True,900,False,4.0,1.0,2,astar,771,,10.026786000707943,scale_free_no_pos,True,True,4911
77,4.0,2694,False,True,True,900,False,4.0,1.0,2,dg5_clean,8,,11.109940000096685,scale_free_no_pos,True,True,6335
77,4.0,2694,False,True,True,900,False,4.0,1.0,2,dg6,5,hub_aware,0.9061330001713941,scale_free_no_pos,True,True,208
