case_id,config,distance_ratio,emergency,exact_match,first_path_work,found,nodes,quality_budget_used,repair,seed,steps,strategy,target_work,time_ms,topology,total_work,valid,within_10pct,work_goal_ratio
68,low_work_045,1.0,False,True,144,True,900,137,True,0,8,hub_aware,405,7.004277000305592,scale_free_pos,281,True,True,0.31222222222222223
69,low_work_045,1.0,False,True,144,True,900,137,True,0,8,hub_aware,405,1.0414799999125535,scale_free_no_pos,281,True,True,0.31222222222222223
70,low_work_045,1.0487805439979778,False,False,30,True,900,375,False,1,4,geometric_corridor,405,13.42887100054213,random_geometric,405,True,True,0.45
71,low_work_045,1.118170906281548,False,False,,True,900,0,False,1,7,portal,405,22.219000000404776,clustered,405,True,False,0.45
72,low_work_045,1.0,False,True,,True,900,0,False,1,5,hub_aware,405,22.058528999878035,scale_free_pos,405,True,True,0.45
73,low_work_045,1.0,False,True,,True,900,0,False,1,5,hub_aware,405,5.678059000274516,scale_free_no_pos,405,True,True,0.45
74,low_work_045,1.0945885541825005,False,False,30,True,900,375,False,2,4,geometric_corridor,405,14.195306000146957,random_geometric,405,True,True,0.45
75,low_work_045,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,405,29.822391000379866,clustered,405,True,True,0.45
76,low_work_045,1.0,False,True,144,True,900,64,True,2,5,hub_aware,405,6.797175000428979,scale_free_pos,208,True,True,0.2311111111111111
77,low_work_045,1.0,False,True,144,True,900,64,True,2,5,hub_aware,405,0.938653999583039,scale_free_no_pos,208,True,True,0.2311111111111111
0,high_work_055,1.0,False,True,39,True,400,182,False,0,4,geometric_corridor,221,3.5265950000393786,open,221,True,True,0.5525
1,high_work_055,1.0,False,True,39,True,400,182,False,1,4,geometric_corridor,221,3.0535530004272005,open,221,True,True,0.5525
2,high_work_055,1.0,False,True,39,True,400,182,False,2,4,geometric_corridor,221,2.976356000544911,open,221,True,True,0.5525
3,high_work_055,1.0,False,True,79,True,1600,802,False,0,6,geometric_corridor,881,13.187436999942292,open,881,True,True,0.550625
4,high_work_055,1.0,False,True,79,True,1600,802,False,1,6,geometric_corridor,881,12.498629000219807,open,881,True,True,0.550625
5,high_work_055,1.0,False,True,79,True,1600,802,False,2,6,geometric_corridor,881,12.369324000246706,open,881,True,True,0.550625
6,high_work_055,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,221,2.0057029996678466,weighted_noise,283,True,True,0.7075
7,high_work_055,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,221,1.8848709996746038,weighted_noise,284,True,True,0.71
8,high_work_055,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,221,1.8912010000349255,weighted_noise,278,True,True,0.695
9,high_work_055,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,881,8.556638000300154,weighted_noise,1152,True,True,0.72
10,high_work_055,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,881,8.572701000048255,weighted_noise,1152,True,True,0.72
11,high_work_055,1.04527567976037,False,False,,True,1600,0,False,2,10,weighted_cost,881,16.55996099998447,weighted_noise,1152,True,True,0.72
12,high_work_055,1.0,False,True,39,True,381,171,False,0,4,geometric_corridor,210,2.8798109997296706,wall,210,True,True,0.5511811023622047
13,high_work_055,1.0,False,True,39,True,381,171,False,1,4,geometric_corridor,210,2.7983979998680297,wall,210,True,True,0.5511811023622047
14,high_work_055,1.0,False,True,39,True,381,171,False,2,4,geometric_corridor,210,2.873602000363462,wall,210,True,True,0.5511811023622047
15,high_work_055,1.0,False,True,79,True,1561,780,False,0,6,geometric_corridor,859,11.92693800021516,wall,859,True,True,0.5502882767456758
16,high_work_055,1.0,False,True,79,True,1561,780,False,1,6,geometric_corridor,859,12.215331999868795,wall,859,True,True,0.5502882767456758
17,high_work_055,1.0,False,True,84,True,1561,775,False,2,6,geometric_corridor,859,12.193710000246938,wall,859,True,True,0.5502882767456758
18,high_work_055,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,200,6.43756299996312,double_wall,507,True,True,1.4005524861878453
19,high_work_055,1.0,False,True,,True,362,0,False,1,7,geometric_corridor,200,5.24162100009562,double_wall,216,True,True,0.5966850828729282
20,high_work_055,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,200,6.470321999586304,double_wall,507,True,True,1.4005524861878453
21,high_work_055,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,838,27.23578200038901,double_wall,2146,True,True,1.4099868593955323
22,high_work_055,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,838,26.782449000165798,double_wall,1747,True,True,1.147831800262812
23,high_work_055,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,838,27.264384999398317,double_wall,2146,True,True,1.4099868593955323
24,high_work_055,1.0,False,True,39,True,368,164,False,0,4,geometric_corridor,203,2.752108000095177,u_shape,203,True,True,0.5516304347826086
25,high_work_055,1.0,False,True,39,True,368,164,False,1,4,geometric_corridor,203,2.6763240002765087,u_shape,203,True,True,0.5516304347826086
26,high_work_055,1.0,False,True,39,True,368,164,False,2,4,geometric_corridor,203,2.693389999876672,u_shape,203,True,True,0.5516304347826086
27,high_work_055,1.0,False,True,79,True,1538,767,False,0,6,geometric_corridor,846,12.06430399997771,u_shape,846,True,True,0.5500650195058517
28,high_work_055,1.0,False,True,79,True,1538,767,False,1,6,geometric_corridor,846,11.7286980002973,u_shape,846,True,True,0.5500650195058517
29,high_work_055,1.0,False,True,79,True,1538,767,False,2,6,geometric_corridor,846,12.686682999628829,u_shape,846,True,True,0.5500650195058517
30,high_work_055,1.0,False,True,39,True,370,165,False,0,4,geometric_corridor,204,3.0041379995964235,culdesac,204,True,True,0.5513513513513514
31,high_work_055,1.0,False,True,39,True,370,165,False,1,4,geometric_corridor,204,2.950988000520738,culdesac,204,True,True,0.5513513513513514
32,high_work_055,1.0,False,True,39,True,370,165,False,2,4,geometric_corridor,204,2.9209829999672365,culdesac,204,True,True,0.5513513513513514
33,high_work_055,1.0,False,True,79,True,1540,769,False,0,6,geometric_corridor,848,12.199018000501383,culdesac,848,True,True,0.5506493506493506
34,high_work_055,1.0,False,True,79,True,1540,769,False,1,6,geometric_corridor,848,12.255622000338917,culdesac,848,True,True,0.5506493506493506
35,high_work_055,1.0,False,True,79,True,1540,769,False,2,6,geometric_corridor,848,12.237765999998373,culdesac,848,True,True,0.5506493506493506
36,high_work_055,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,191,5.644138000207022,spiral,191,True,True,0.5520231213872833
37,high_work_055,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,191,5.514492000656901,spiral,191,True,True,0.5520231213872833
38,high_work_055,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,191,5.6012730001384625,spiral,191,True,True,0.5520231213872833
39,high_work_055,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,746,21.54891000009229,spiral,746,True,True,0.5501474926253688
40,high_work_055,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,746,21.98637899982714,spiral,746,True,True,0.5501474926253688
41,high_work_055,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,746,21.773771999505698,spiral,746,True,True,0.5501474926253688
42,high_work_055,1.0,False,True,39,True,351,155,False,0,4,geometric_corridor,194,2.6256700002704747,random_obstacles,194,True,True,0.5527065527065527
43,high_work_055,1.0,False,True,40,True,343,140,False,1,4,geometric_corridor,189,2.528784999412892,random_obstacles,180,True,True,0.5247813411078717
44,high_work_055,1.0,False,True,41,True,350,152,False,2,4,geometric_corridor,193,2.5658109998403233,random_obstacles,193,True,True,0.5514285714285714
45,high_work_055,1.0,False,True,82,True,1388,682,False,0,6,geometric_corridor,764,10.818147000463796,random_obstacles,764,True,True,0.5504322766570605
46,high_work_055,1.0,False,True,85,True,1411,692,False,1,6,geometric_corridor,777,10.83821700012777,random_obstacles,777,True,True,0.5506732813607371
47,high_work_055,1.0,False,True,80,True,1415,699,False,2,6,geometric_corridor,779,11.528165999152407,random_obstacles,779,True,True,0.550530035335689
48,high_work_055,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,210,7.5631190002241055,disconnected,812,True,True,2.136842105263158
49,high_work_055,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,210,7.430128999658336,disconnected,812,True,True,2.136842105263158
50,high_work_055,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,210,7.471420999536349,disconnected,812,True,True,2.136842105263158
51,high_work_055,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,859,31.18169599929388,disconnected,3375,True,True,2.1634615384615383
52,high_work_055,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,859,31.682881000051566,disconnected,3375,True,True,2.1634615384615383
53,high_work_055,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,859,91.84255699983623,disconnected,3375,True,True,2.1634615384615383
54,high_work_055,1.0460231495393717,False,False,20,True,400,201,False,0,3,geometric_corridor,221,5.849682000189205,random_geometric,221,True,True,0.5525
55,high_work_055,1.0,False,True,77,True,400,44,True,0,4,portal,221,7.473214999663469,clustered,121,True,True,0.3025
56,high_work_055,1.0,False,True,43,True,400,48,True,0,5,hub_aware,221,2.754124000603042,scale_free_pos,91,True,True,0.2275
57,high_work_055,1.0,False,True,43,True,400,48,True,0,5,hub_aware,221,0.3833470000245143,scale_free_no_pos,91,True,True,0.2275
58,high_work_055,1.047172207305179,False,False,19,True,400,202,False,1,3,geometric_corridor,221,5.889512000067043,random_geometric,221,True,True,0.5525
59,high_work_055,1.0,False,True,,True,400,0,False,1,137,portal,221,12.430071999915526,clustered,221,True,True,0.5525
60,high_work_055,1.0,False,True,80,True,400,72,True,1,6,hub_aware,221,2.945080999779748,scale_free_pos,152,True,True,0.38
61,high_work_055,1.0,False,True,80,True,400,72,True,1,6,hub_aware,221,0.47691700001450954,scale_free_no_pos,152,True,True,0.38
62,high_work_055,1.0869735678242203,False,False,25,True,400,196,False,2,4,geometric_corridor,221,5.7058350002989755,random_geometric,221,True,True,0.5525
63,high_work_055,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,221,14.212684000085574,clustered,628,True,True,1.57
64,high_work_055,1.0,False,True,80,True,400,72,True,2,6,hub_aware,221,2.876689000004262,scale_free_pos,152,True,True,0.38
65,high_work_055,1.0,False,True,80,True,400,72,True,2,6,hub_aware,221,0.4761360005431925,scale_free_no_pos,152,True,True,0.38
66,high_work_055,1.0444813311179493,False,False,28,True,900,468,False,0,4,geometric_corridor,496,13.572371999543975,random_geometric,496,True,True,0.5511111111111111
67,high_work_055,1.0,False,True,,True,900,0,False,0,254,portal,496,29.574308000519522,clustered,496,True,True,0.5511111111111111
68,high_work_055,1.0,False,True,180,True,900,137,True,0,8,hub_aware,496,6.898999999975786,scale_free_pos,317,True,True,0.3522222222222222
69,high_work_055,1.0,False,True,180,True,900,137,True,0,8,hub_aware,496,1.0381720003351802,scale_free_no_pos,317,True,True,0.3522222222222222
70,high_work_055,1.0487805439979778,False,False,30,True,900,466,False,1,4,geometric_corridor,496,13.178106999475858,random_geometric,496,True,True,0.5511111111111111
71,high_work_055,1.118170906281548,False,False,,True,900,0,False,1,7,portal,496,22.477049000372062,clustered,496,True,False,0.5511111111111111
72,high_work_055,1.25,False,False,,True,900,0,False,1,8,hub_aware,496,14.164322000397078,scale_free_pos,496,True,False,0.5511111111111111
73,high_work_055,1.0,False,True,,True,900,0,False,1,5,hub_aware,496,6.020607999744243,scale_free_no_pos,496,True,True,0.5511111111111111
74,high_work_055,1.0945885541825005,False,False,30,True,900,466,False,2,4,geometric_corridor,496,13.594715000181168,random_geometric,496,True,True,0.5511111111111111
75,high_work_055,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,496,29.56135800013726,clustered,496,True,True,0.5511111111111111
76,high_work_055,1.0,False,True,180,True,900,64,True,2,5,hub_aware,496,6.9291549998524715,scale_free_pos,244,True,True,0.27111111111111114
77,high_work_055,1.0,False,True,180,True,900,64,True,2,5,hub_aware,496,0.9736550000525312,scale_free_no_pos,244,True,True,0.27111111111111114
